Time,Range,Vel,Lat_nominal,Lon_nominal,Alt_nominal,Alt_90km,Lat_90km,Lon_90km
596.8,357.8,2402.2,68.322235,-146.672028,132.5,89.94152346419115,68.38845132324954,-146.61872406732104
596.9,357.9,2403.1,68.322815,-146.671783,132.3,89.93720816595943,68.38872554551047,-146.6187231223559
597.0,357.9,2404.0,68.323395,-146.671524,132.1,89.93289236976653,68.38899976928496,-146.6187081791466
597.1,358.0,2404.9,68.323982,-146.67128,131.8,89.92751981286752,68.38912774390619,-146.6188314397082
597.2,358.1,2405.8,68.324562,-146.671021,131.6,89.92321975285661,68.38940196728885,-146.61881654147135
597.3,358.1,2406.7,68.325142,-146.670761,131.4,89.91892739366584,68.38967618999973,-146.61880066207814
597.4,358.2,2407.6,68.325722,-146.670517,131.1,89.9135974411061,68.38979716060818,-146.61892402473998
597.5,358.3,2408.5,68.326302,-146.670258,130.9,89.90932132110188,68.39007138282,-146.6189091914965
597.6,358.3,2409.4,68.326889,-146.670013,130.7,89.90503795865004,68.3903526100291,-146.61890837306788
597.7,358.4,2410.3,68.327469,-146.669754,130.5,89.99909227426235,68.39047396443951,-146.6190173580067
597.8,358.5,2411.2,68.328049,-146.669495,130.2,89.99377905660101,68.39059494250459,-146.6191258055389
597.9,358.5,2412.1,68.328636,-146.66925,130.0,89.98952208618952,68.39087616800474,-146.61912505433972
598.0,358.6,2413.0,68.329216,-146.668991,129.8,89.98528876663892,68.39115038694568,-146.61911032849517
598.1,358.7,2413.9,68.329803,-146.668747,129.5,89.97997917763631,68.3912783748251,-146.61923385101176
598.2,358.7,2414.8,68.330383,-146.668488,129.3,89.9757615986292,68.3915525934344,-146.61921917014857
598.3,358.8,2415.7,68.330963,-146.668228,129.1,89.77490593573269,68.3921325458562,-146.61895593185994
598.4,358.9,2416.6,68.331551,-146.667984,128.8,89.47463976604556,68.39272013750528,-146.6187081409746
598.5,358.9,2417.6,68.33213,-146.667725,128.6,89.2737879581342,68.39329908780594,-146.61844590654033
598.6,359.0,2418.5,68.33271,-146.66748,128.4,89.07294095843928,68.39387903668867,-146.6181976857105
598.7,359.1,2419.4,68.333298,-146.667221,128.1,89.95260519109436,68.39263223538487,-146.61942057457262
598.8,359.1,2420.3,68.333878,-146.666962,127.9,89.94843575598708,68.3929064517642,-146.61940602396194
598.9,359.2,2421.2,68.334457,-146.666702,127.7,89.94427725711284,68.39317966642922,-146.61939049534436
599.0,359.3,2422.1,68.335037,-146.666443,127.4,89.93903650327599,68.3933006620279,-146.6194992585239
599.1,359.3,2423.0,68.335625,-146.666199,127.2,89.93487424911267,68.39358288358963,-146.61949976632835
599.2,359.4,2423.9,68.336205,-146.665939,127.0,89.93073665373059,68.3938570982537,-146.61948429982849
599.3,359.5,2424.8,68.336784,-146.66568,126.7,89.92551713115556,68.39397709727892,-146.6195931449086
599.4,359.5,2425.7,68.337372,-146.665421,126.5,89.92137113507906,68.39425931984148,-146.61957870104146
599.5,359.6,2426.6,68.337952,-146.665161,126.3,89.91725766356817,68.39453353345111,-146.61956329978253
599.6,359.6,2427.5,68.338531,-146.664917,126.0,89.91206427309965,68.39465353485458,-146.6196872405767
599.7,359.7,2428.4,68.339119,-146.664658,125.8,89.90794280900852,68.3949357562384,-146.61967286228438
599.8,359.8,2429.3,68.339699,-146.664398,125.6,89.90385342037531,68.3952099688313,-146.61965752618016
599.9,359.8,2430.3,68.340286,-146.664154,125.3,89.9970003725336,68.39518511219502,-146.61990532854102
600.0,359.9,2431.2,68.340866,-146.663895,125.1,89.99292929973109,68.39545932400743,-146.61989104055147
600.1,360.0,2432.1,68.341454,-146.663635,124.9,89.98884254300522,68.39574154308187,-146.61987574921878
600.2,360.0,2433.0,68.342033,-146.663376,124.6,89.98367790719664,68.39586155594678,-146.61998483158297
600.3,360.1,2433.9,68.342621,-146.663132,124.4,89.97961543432649,68.39614377252109,-146.6199856026726
600.4,360.2,2434.8,68.343201,-146.662872,124.2,89.97557638797417,68.3964179826965,-146.61997039902704
600.5,360.2,2435.7,68.343788,-146.662613,123.9,89.97040697216943,68.39654600786764,-146.620079538519
600.6,360.3,2436.6,68.344368,-146.662369,123.7,89.96639171973294,68.39682021571755,-146.6200803966452
600.7,360.4,2437.5,68.344955,-146.662109,123.5,89.96235701422712,68.39710143158321,-146.62006523934028
600.8,360.4,2438.4,68.345535,-146.66185,123.2,89.95722586033922,68.39722245464625,-146.62017447700032
600.9,360.5,2439.3,68.346123,-146.661591,123.0,89.95320495726354,68.39750467103566,-146.62016036345963
601.0,360.6,2440.3,68.346703,-146.661331,122.8,89.94921426764701,68.39777887930366,-146.6201452903663
601.1,360.6,2441.2,68.34729,-146.661072,122.5,89.94408214017751,68.39790691346778,-146.62025458887555
601.2,360.7,2442.1,68.34787,-146.660812,122.3,89.94010725696965,68.39818112157329,-146.62023956090252
601.3,360.8,2443.0,68.34845,-146.660553,122.1,89.9361411842567,68.39845532881586,-146.6202255540722
601.4,360.8,2443.9,68.349037,-146.660294,121.8,89.9310276335887,68.39858336755648,-146.62033493207196
601.5,360.9,2444.8,68.349617,-146.660049,121.6,89.92708392417723,68.39885757291293,-146.6203349840323
601.6,361.0,2445.7,68.350204,-146.65979,121.4,89.92312339878296,68.39913878551496,-146.62032102469428
601.7,361.0,2446.6,68.350784,-146.659531,121.1,89.91804689816682,68.39925982266985,-146.62043049971894
601.8,361.1,2447.5,68.351372,-146.659271,120.9,89.9140993937672,68.39954203604711,-146.6204155823215
601.9,361.2,2448.4,68.351952,-146.659012,120.6,89.9090337361178,68.39966307733211,-146.62052511162923
602.0,361.2,2449.3,68.352539,-146.658752,120.4,89.90510495335286,68.39994428961926,-146.62051024213582
602.1,361.3,2450.3,68.353119,-146.658493,120.2,89.99958362017043,68.4000656191756,-146.6206202463387
602.2,361.4,2451.2,68.353706,-146.658234,119.9,89.99451898414833,68.40019367140101,-146.62072983829614
602.3,361.4,2452.1,68.354286,-146.657974,119.7,89.99063446295774,68.40046787640387,-146.62071505330775
602.4,361.5,2453.0,68.354874,-146.657715,119.5,89.98673884739999,68.40075008724043,-146.62070127046042
602.5,361.6,2453.9,68.355453,-146.657471,119.2,89.68656192029256,68.40132876363715,-146.62045444493114
602.6,361.6,2454.8,68.356041,-146.657211,119.0,89.48589969532847,68.40191672695724,-146.62019199450066
602.7,361.7,2455.7,68.356621,-146.656952,118.8,89.28525775404383,68.40249668323432,-146.61993056373902
602.8,361.8,2456.6,68.357208,-146.656693,118.5,89.96896031270315,68.40155461159245,-146.6209072883949
602.9,361.8,2457.5,68.357796,-146.656433,118.3,89.96510509823003,68.40183682141326,-146.62089261584126
603.0,361.9,2458.4,68.358376,-146.656174,118.1,89.96127785084867,68.40211102399725,-146.62087898260532
603.1,362.0,2459.4,68.358963,-146.655914,117.8,89.95626885230706,68.4022390904682,-146.62098781249856
603.2,362.0,2460.3,68.359543,-146.655655,117.6,89.95245741229496,68.4025132930162,-146.62097422438578
603.3,362.1,2461.2,68.36013,-146.655396,117.3,89.94745992819165,68.40264136354178,-146.62108410969435
603.4,362.2,2462.1,68.36071,-146.655136,117.1,89.94366389096284,68.40291556617433,-146.62106956586177
603.5,362.2,2463.0,68.361298,-146.654892,116.9,89.9398644310302,68.40319777251018,-146.62107103823038
603.6,362.3,2463.9,68.361885,-146.654633,116.6,89.93488565048041,68.40332584783776,-146.6211810031258
603.7,362.3,2464.8,68.362465,-146.654373,116.4,89.93111385701356,68.40360004975263,-146.6211665246239
603.8,362.4,2465.7,68.363052,-146.654114,116.2,89.9273353139518,68.40388125607261,-146.62115305235784
603.9,362.5,2466.6,68.36364,-146.653854,115.9,89.92237270510925,68.4040103370637,-146.6212620940745
604.0,362.5,2467.6,68.36422,-146.653595,115.7,89.91862558609984,68.40428453817367,-146.62124868180024
604.1,362.6,2468.5,68.364807,-146.653336,115.4,89.91367667311027,68.40441262255796,-146.62135878099133
604.2,362.7,2469.4,68.365395,-146.653076,115.2,89.90992795431781,68.40469482949204,-146.6213443968535
604.3,362.7,2470.3,68.365974,-146.652817,115.0,89.90620722975089,68.40496802922169,-146.6213310519973
604.4,362.8,2471.2,68.366562,-146.652557,114.7,89.99968868962229,68.40494423909826,-146.62156409196308
604.5,362.9,2472.1,68.367149,-146.652298,114.5,89.99596926134767,68.40522544399593,-146.62155077848763
604.6,362.9,2473.0,68.367729,-146.652039,114.3,89.9922727302448,68.40549964337714,-146.6215374990129
604.7,363.0,2473.9,68.368317,-146.651779,114.0,89.98735947135975,68.40562873855495,-146.62164675535524
604.8,363.1,2474.9,68.368904,-146.65152,113.8,89.98366473293723,68.40590994268759,-146.62163350767986
604.9,363.1,2475.8,68.369484,-146.65126,113.5,89.97877866192955,68.40603103679429,-146.62174283391587
605.0,363.2,2476.7,68.370071,-146.651001,113.3,89.97510002686633,68.40631224090782,-146.62172963165585
605.1,363.3,2477.6,68.370659,-146.650742,113.1,89.97142801666755,68.40659444495832,-146.62171644791607
605.2,363.3,2478.5,68.371246,-146.650482,112.8,89.96654685639183,68.4067225486823,-146.6218258407389
605.3,363.4,2479.4,68.371826,-146.650223,112.6,89.96290637437228,68.40699674757957,-146.6218127170865
605.4,363.5,2480.3,68.372414,-146.649963,112.4,89.95925878406727,68.40727895098657,-146.62179859851588
605.5,363.5,2481.2,68.373001,-146.649704,112.1,89.95439673040032,68.40740705964424,-146.62190907181264
605.6,363.6,2482.2,68.373581,-146.649445,111.9,89.95078053987014,68.40768125798496,-146.62189601358384
605.7,363.7,2483.1,68.374168,-146.649185,111.6,89.9459292545931,68.40780937110699,-146.62200554079112
605.8,363.7,2484.0,68.374756,-146.648926,111.4,89.94231442420869,68.40809157440401,-146.62199251396245
605.9,363.8,2484.9,68.375336,-146.648651,111.2,89.93871748448528,68.40836577354659,-146.62196351064424
606.0,363.9,2485.8,68.375923,-146.648392,110.9,89.93388535232637,68.40849389165349,-146.62207411843536
606.1,363.9,2486.7,68.376511,-146.648132,110.7,89.93029501525959,68.40877609435304,-146.62206015692712
606.2,364.0,2487.6,68.37709,-146.647873,110.4,89.92548796979047,68.40889621221253,-146.62217083261888
606.3,364.1,2488.5,68.377678,-146.647614,110.2,89.92191409066244,68.40917841488093,-146.62215791721928
606.4,364.1,2489.5,68.378265,-146.647354,110.0,89.91835021543402,68.40945961637303,-146.6221440232156
606.5,364.2,2490.4,68.378845,-146.647095,109.7,89.91355977645324,68.40958074010527,-146.62225477663642
606.6,364.3,2491.3,68.379433,-146.646835,109.5,89.81156306011641,68.41001582668912,-146.62211703144388
606.7,364.3,2492.2,68.38002,-146.646561,109.2,89.5114233652829,68.41060261061797,-146.6218411142056
606.8,364.4,2493.1,68.380608,-146.646301,109.0,89.31098148063133,68.4111905810998,-146.62157947882386
606.9,364.5,2494.0,68.381187,-146.646042,108.8,89.11055479896487,68.41176954634447,-146.62131885812727
607.0,364.5,2494.9,68.381775,-146.645782,108.5,89.9918506066453,68.41052272689993,-146.622543911875
607.1,364.6,2495.9,68.382362,-146.645523,108.3,89.98834623334399,68.4108039274492,-146.62253117744982
607.2,364.7,2496.8,68.38295,-146.645264,108.0,89.98358433429857,68.41093306990676,-146.6226421080173
607.3,364.7,2497.7,68.383537,-146.644989,107.8,89.98009197464309,68.41121427165554,-146.62261341032888
607.4,364.8,2498.6,68.384117,-146.64473,107.6,89.97662286410043,68.41148846816068,-146.62260075181123
607.5,364.9,2499.5,68.384705,-146.64447,107.3,89.97187958903784,68.41161761593072,-146.62271076183163
607.6,364.9,2500.4,68.385292,-146.644211,107.1,89.96841621562714,68.41189881604242,-146.62269813889336
607.7,365.0,2501.3,68.38588,-146.643951,106.8,89.96368427435111,68.41202796829015,-146.6228082037748
607.8,365.1,2502.3,68.386467,-146.643677,106.6,89.96023344586057,68.41230916949353,-146.6227806186811
607.9,365.1,2503.2,68.387054,-146.643417,106.4,89.95679470172492,68.41259036913556,-146.62276706127366
608.0,365.2,2504.1,68.387642,-146.643158,106.1,89.95208206796069,68.41271952656733,-146.62287820684926
608.1,365.3,2505.0,68.388222,-146.642899,105.9,89.94866922495362,68.41299372314707,-146.62286570445463
608.2,365.3,2505.9,68.388809,-146.642639,105.6,89.94396882466683,68.41312188478544,-146.62297590547675
608.3,365.4,2506.8,68.389397,-146.642365,105.4,89.9405579468984,68.41340408603166,-146.62294843117851
608.4,365.5,2507.8,68.389984,-146.642105,105.2,89.93716022990878,68.41368528535567,-146.62293498531125
608.5,365.5,2508.7,68.390572,-146.641846,104.9,89.9324777989511,68.41381445268694,-146.62304626574786
608.6,365.6,2509.6,68.391159,-146.641586,104.7,89.9290963396706,68.41409565217727,-146.62303286546856
608.7,365.7,2510.5,68.391747,-146.641312,104.4,89.92442201041106,68.4142248249268,-146.62312919404576
608.8,365.7,2511.4,68.392334,-146.641052,104.2,89.92105685321425,68.41450602458538,-146.6231158394472
608.9,365.8,2512.3,68.392914,-146.640793,103.9,89.91640656133738,68.41462719792275,-146.62322723869352
609.0,365.9,2513.3,68.393501,-146.640533,103.7,89.91305753088754,68.414908397819,-146.62321392956042
609.1,365.9,2514.2,68.394089,-146.640259,103.5,89.90971312462125,68.41519059823035,-146.6231866338507
609.2,366.0,2515.1,68.394676,-146.639999,103.2,89.90507320346335,68.41531877985021,-146.62329710482052
609.3,366.1,2516.0,68.395264,-146.63974,103.0,89.90174816015907,68.41560097965545,-146.62328486112924
609.4,366.1,2516.9,68.395851,-146.639465,102.7,89.9956037375111,68.41557627727677,-146.6235043069581
609.5,366.2,2517.8,68.396439,-146.639206,102.5,89.99229713989197,68.41585847685371,-146.6234921110231
609.6,366.3,2518.7,68.397026,-146.638947,102.2,89.98768056046808,68.4159866679374,-146.62360369254694
609.7,366.3,2519.7,68.397614,-146.638672,102.0,89.9843874030914,68.41626886849211,-146.623575536276
609.8,366.4,2520.6,68.398201,-146.638412,101.8,89.9811065886595,68.41655006740172,-146.62356240705367
609.9,366.4,2521.5,68.398788,-146.638153,101.5,89.9765090029563,68.4166782640037,-146.62367406873145
610.0,366.5,2522.4,68.399376,-146.637894,101.3,89.97324364855456,68.41696046345098,-146.62366198453753
610.1,366.6,2523.3,68.399963,-146.637619,101.0,89.96865471520653,68.41708866545677,-146.62375769558125
610.2,366.6,2524.2,68.400551,-146.63736,100.8,89.96540570273466,68.41737086515299,-146.623745657104
610.3,366.7,2525.2,68.401138,-146.6371,100.5,89.9608305735554,68.41749907122914,-146.62385642826496
610.4,366.8,2526.1,68.401726,-146.636826,100.3,89.9575955573673,68.41778127180346,-146.62382943061155
610.5,366.8,2527.0,68.402306,-146.636566,100.1,89.95437820496059,68.41805546894912,-146.6238164644528
610.6,366.9,2527.9,68.402893,-146.636307,99.8,89.94982204939363,68.41818368065302,-146.62392831594178
610.7,367.0,2528.8,68.403481,-146.636032,99.6,89.7495987357732,68.41877166418332,-146.62365249296928
610.8,367.0,2529.8,68.404068,-146.635773,99.3,89.44953121197413,68.41935855206287,-146.62339253762588
610.9,367.1,2530.7,68.404655,-146.635513,99.1,89.24931091296173,68.41994553452206,-146.6231317198888
611.0,367.2,2531.6,68.405243,-146.635239,98.8,89.93433987721959,68.41900451927006,-146.62409636661815
611.1,367.2,2532.5,68.40583,-146.634979,98.6,89.931165292573,68.41928571938257,-146.624083531658
611.2,367.3,2533.4,68.406418,-146.634705,98.4,89.92799683282365,68.41956791964327,-146.6240567127534
611.3,367.4,2534.3,68.407005,-146.634445,98.1,89.92348221832727,68.41969614662835,-146.62416775413593
611.4,367.4,2535.3,68.407593,-146.634186,97.9,89.92033199204532,68.41997834672294,-146.62415598489403
611.5,367.5,2536.2,68.40818,-146.633911,97.6,89.91582694449447,68.42010657900005,-146.62425207758037
611.6,367.6,2537.1,68.408768,-146.633652,97.4,89.91269306579974,68.42038877943652,-146.62424035406715
611.7,367.6,2538.0,68.409355,-146.633377,97.1,89.90819947093597,68.42051701653047,-146.62433650199608
611.8,367.7,2538.9,68.409943,-146.633118,96.9,89.9050819405443,68.42079921732248,-146.6243248242133
611.9,367.8,2539.9,68.410538,-146.632843,96.6,89.99911771839352,68.42078256735971,-146.62454497872773
612.0,367.8,2540.8,68.411125,-146.632584,96.4,89.99601931744515,68.42106376786917,-146.62453334935282
612.1,367.9,2541.7,68.411713,-146.632309,96.2,89.99292751576381,68.42134596841444,-146.62450573680206
612.2,368.0,2542.6,68.4123,-146.63205,95.9,89.98846673592142,68.42147421588588,-146.62461802415547
612.3,368.0,2543.5,68.412888,-146.631775,95.7,89.98539140167989,68.4217564167892,-146.62459045758263
612.4,368.1,2544.4,68.413475,-146.631516,95.4,89.98094195496907,68.42188466917426,-146.6247027999439
612.5,368.2,2545.4,68.414062,-146.631241,95.2,89.97788352937823,68.42216587030333,-146.6246752797681
612.6,368.2,2546.3,68.41465,-146.630981,94.9,89.97344490125761,68.42229512778636,-146.62478667657015
612.7,368.3,2547.2,68.415237,-146.630707,94.7,89.9704029762344,68.42257632929564,-146.62476020248906
612.8,368.4,2548.1,68.415825,-146.630447,94.4,89.96597572829793,68.42270559171507,-146.62487165435934
612.9,368.4,2549.0,68.416412,-146.630173,94.2,89.96295022408351,68.42298679363925,-146.62484522620682
613.0,368.5,2550.0,68.417,-146.629913,93.9,89.95853435545412,68.42311606101444,-146.6249567331482
613.1,368.6,2550.9,68.417595,-146.629639,93.7,89.95552274570959,68.42340526420452,-146.6249303485322
613.2,368.6,2551.8,68.418182,-146.629379,93.5,89.95252322271502,68.42368646580454,-146.62491798855902
613.3,368.7,2552.7,68.41877,-146.629105,93.2,89.94812592745083,68.42381573923969,-146.62501557457253
613.4,368.8,2553.6,68.419357,-146.628845,93.0,89.94514272503987,68.42409694131467,-146.62500326031855
613.5,368.8,2554.6,68.419945,-146.628571,92.7,89.94075690979174,68.42422621972544,-146.62510090162348
613.6,368.9,2555.5,68.420532,-146.628311,92.5,89.93779002867034,68.4245074222891,-146.62508863309034
613.7,369.0,2556.4,68.42112,-146.628036,92.2,89.93341565889293,68.4246367057036,-146.62518532961946
613.8,369.0,2557.3,68.421715,-146.627777,92.0,89.93046373653154,68.42492590922339,-146.62517410555637
613.9,369.1,2558.2,68.422302,-146.627502,91.7,89.92610120154912,68.42505419753466,-146.62527085772865
614.0,369.2,2559.2,68.42289,-146.627243,91.5,89.9231669748223,68.42533640111563,-146.62525968068164
614.1,369.2,2560.1,68.423477,-146.626968,91.2,89.91881588302446,68.42546469447251,-146.62535648812997
614.2,369.3,2561.0,68.424065,-146.626709,91.0,89.91589801399991,68.42574689857163,-146.62534535683298
614.3,369.4,2561.9,68.42466,-146.626434,90.7,89.91155783225628,68.42588319716961,-146.62544221905628
614.4,369.4,2562.8,68.425247,-146.626175,90.5,89.90865650459337,68.4261644017402,-146.62543113368426
614.5,369.5,2563.8,68.425835,-146.6259,90.2,89.90432844623736,68.42629370519694,-146.62552805183492
614.6,369.6,2564.7,68.426422,-146.625626,90.0,89.90144341417745,68.42657491033279,-146.62550201213102
614.7,369.6,2565.6,68.42701,-146.625366,89.8,,,
614.8,369.7,2566.5,68.427605,-146.625092,89.5,,,
614.9,369.8,2567.4,68.428192,-146.624832,89.3,,,
615.0,369.8,2568.4,68.42878,-146.624557,89.0,,,
615.1,369.9,2569.3,68.429367,-146.624298,88.8,,,
615.2,370.0,2570.2,68.429955,-146.624023,88.5,,,
615.3,370.0,2571.1,68.43055,-146.623749,88.3,,,
615.4,370.1,2572.0,68.431137,-146.623489,88.0,,,
615.5,370.2,2573.0,68.431725,-146.623215,87.8,,,
615.6,370.2,2573.9,68.432312,-146.622955,87.5,,,
615.7,370.3,2574.8,68.432907,-146.622681,87.3,,,
615.8,370.4,2575.7,68.433495,-146.622406,87.0,,,
615.9,370.4,2576.6,68.434082,-146.622147,86.8,,,
616.0,370.5,2577.6,68.434669,-146.621872,86.5,,,
616.1,370.6,2578.5,68.435265,-146.621613,86.3,,,
616.2,370.6,2579.4,68.435852,-146.621338,86.0,,,
616.3,370.7,2580.3,68.43644,-146.621063,85.8,,,
616.4,370.8,2581.2,68.437035,-146.620789,85.5,,,
616.5,370.8,2582.2,68.437622,-146.620514,85.3,,,
616.6,370.9,2583.1,68.43821,-146.620255,85.0,,,
616.7,371.0,2584.0,68.438797,-146.61998,84.8,,,
616.8,371.0,2584.9,68.439392,-146.619705,84.5,,,
616.9,371.1,2585.8,68.43998,-146.619431,84.3,,,
617.0,371.2,2586.8,68.440567,-146.619171,84.0,,,
617.1,371.2,2587.7,68.441162,-146.618896,83.8,,,
617.2,371.3,2588.6,68.44175,-146.618622,83.5,,,
617.3,371.4,2589.5,68.442337,-146.618347,83.3,,,
617.4,371.4,2590.4,68.442932,-146.618088,83.0,,,
617.5,371.5,2591.4,68.44352,-146.617813,82.8,,,
617.6,371.6,2592.3,68.444115,-146.617538,82.5,,,
617.7,371.6,2593.2,68.444702,-146.617279,82.3,,,
617.8,371.7,2594.1,68.445297,-146.617004,82.0,,,
617.9,371.8,2595.0,68.445885,-146.61673,81.8,,,
618.0,371.8,2596.0,68.44648,-146.616455,81.5,,,
618.1,371.9,2596.9,68.447067,-146.616196,81.3,,,
618.2,372.0,2597.8,68.447662,-146.615921,81.0,,,
618.3,372.0,2598.7,68.44825,-146.615646,80.8,,,
618.4,372.1,2599.6,68.448845,-146.615372,80.5,,,
618.5,372.2,2600.5,68.449432,-146.615112,80.3,,,
618.6,372.2,2601.5,68.450027,-146.614838,80.0,,,
618.7,372.3,2602.4,68.450615,-146.614563,79.8,,,
618.8,372.4,2603.3,68.451202,-146.614288,79.5,,,
618.9,372.4,2604.2,68.451797,-146.614014,79.3,,,
619.0,372.5,2605.1,68.452385,-146.613739,79.0,,,
619.1,372.6,2606.1,68.45298,-146.61348,78.8,,,
619.2,372.6,2607.0,68.453568,-146.613205,78.5,,,
619.3,372.7,2607.9,68.454155,-146.61293,78.3,,,
619.4,372.8,2608.8,68.45475,-146.612656,78.0,,,
619.5,372.8,2609.7,68.455338,-146.612381,77.8,,,
619.6,372.9,2610.6,68.455933,-146.612106,77.5,,,
619.7,373.0,2611.6,68.45652,-146.611832,77.3,,,
619.8,373.0,2612.5,68.457115,-146.611572,77.0,,,
619.9,373.1,2613.4,68.457703,-146.611298,76.8,,,
620.0,373.2,2614.3,68.458298,-146.611023,76.5,,,
620.1,373.2,2615.2,68.458885,-146.610748,76.3,,,
620.2,373.3,2616.1,68.45948,-146.610474,76.0,,,
620.3,373.4,2617.1,68.460068,-146.610199,75.7,,,
620.4,373.4,2618.0,68.460663,-146.609924,75.5,,,
620.5,373.5,2618.9,68.46125,-146.60965,75.2,,,
620.6,373.6,2619.8,68.461845,-146.609375,75.0,,,
620.7,373.6,2620.7,68.462433,-146.6091,74.7,,,
620.8,373.7,2621.6,68.463028,-146.608826,74.5,,,
620.9,373.8,2622.5,68.463615,-146.608551,74.2,,,
621.0,373.8,2623.4,68.464211,-146.608276,74.0,,,
621.1,373.9,2624.4,68.464806,-146.608002,73.7,,,
621.2,374.0,2625.3,68.465393,-146.607727,73.5,,,
621.3,374.0,2626.2,68.465988,-146.607452,73.2,,,
621.4,374.1,2627.1,68.466576,-146.607178,73.0,,,
621.5,374.2,2628.0,68.467171,-146.606903,72.7,,,
621.6,374.2,2628.9,68.467766,-146.606628,72.5,,,
621.7,374.3,2629.8,68.468353,-146.606354,72.2,,,
621.8,374.4,2630.7,68.468948,-146.606079,71.9,,,
621.9,374.4,2631.6,68.469536,-146.605804,71.7,,,
622.0,374.5,2632.5,68.470131,-146.60553,71.4,,,
622.1,374.6,2633.4,68.470718,-146.605255,71.2,,,
622.2,374.6,2634.3,68.471313,-146.60498,70.9,,,
622.3,374.7,2635.3,68.471909,-146.604706,70.7,,,
622.4,374.8,2636.2,68.472496,-146.604431,70.4,,,
622.5,374.8,2637.1,68.473091,-146.604156,70.2,,,
622.6,374.9,2638.0,68.473679,-146.603882,69.9,,,
622.7,375.0,2638.9,68.474274,-146.603607,69.7,,,
622.8,375.0,2639.8,68.474869,-146.603333,69.4,,,
622.9,375.1,2640.6,68.475464,-146.603058,69.1,,,
623.0,375.2,2641.5,68.476051,-146.602783,68.9,,,
623.1,375.2,2642.4,68.476646,-146.602509,68.6,,,
623.2,375.3,2643.3,68.477242,-146.602234,68.4,,,
623.3,375.4,2644.2,68.477829,-146.601959,68.1,,,
623.4,375.4,2645.1,68.478424,-146.601669,67.9,,,
623.5,375.5,2646.0,68.479019,-146.601395,67.6,,,
623.6,375.6,2646.9,68.479607,-146.60112,67.4,,,
623.7,375.6,2647.8,68.480202,-146.600845,67.1,,,
623.8,375.7,2648.7,68.480797,-146.600571,66.8,,,
623.9,375.8,2649.5,68.481384,-146.600296,66.6,,,
624.0,375.8,2650.4,68.481979,-146.600021,66.3,,,
624.1,375.9,2651.3,68.482574,-146.599747,66.1,,,
624.2,376.0,2652.2,68.48317,-146.599457,65.8,,,
624.3,376.0,2653.1,68.483757,-146.599182,65.6,,,
624.4,376.1,2653.9,68.484352,-146.598907,65.3,,,
624.5,376.2,2654.8,68.484947,-146.598633,65.0,,,
624.6,376.2,2655.7,68.485535,-146.598358,64.8,,,
624.7,376.3,2656.6,68.48613,-146.598083,64.5,,,
624.8,376.4,2657.4,68.486725,-146.597809,64.3,,,
624.9,376.4,2658.3,68.48732,-146.597534,64.0,,,
625.0,376.5,2659.2,68.487907,-146.597244,63.8,,,
625.1,376.6,2660.0,68.488503,-146.59697,63.5,,,
625.2,376.6,2660.9,68.489098,-146.596695,63.3,,,
625.3,376.7,2661.8,68.489693,-146.59642,63.0,,,
625.4,376.8,2662.6,68.49028,-146.596146,62.7,,,
625.5,376.8,2663.5,68.490875,-146.595856,62.5,,,
625.6,376.9,2664.3,68.49147,-146.595581,62.2,,,
625.7,377.0,2665.2,68.492065,-146.595306,62.0,,,
625.8,377.1,2666.0,68.492661,-146.595032,61.7,,,
625.9,377.1,2666.9,68.493248,-146.594757,61.4,,,
626.0,377.2,2667.7,68.493843,-146.594467,61.2,,,
626.1,377.3,2668.5,68.494438,-146.594193,60.9,,,
626.2,377.3,2669.3,68.495033,-146.593918,60.7,,,
626.3,377.4,2670.2,68.495628,-146.593643,60.4,,,
626.4,377.5,2671.0,68.496223,-146.593353,60.2,,,
626.5,377.5,2671.8,68.496819,-146.593079,59.9,,,
626.6,377.6,2672.6,68.497406,-146.592804,59.6,,,
626.7,377.7,2673.4,68.498001,-146.592514,59.4,,,
626.8,377.7,2674.3,68.498596,-146.592239,59.1,,,
626.9,377.8,2675.1,68.499191,-146.591965,58.9,,,
627.0,377.9,2675.9,68.499786,-146.591675,58.6,,,
627.1,377.9,2676.7,68.500381,-146.5914,58.3,,,
627.2,378.0,2677.4,68.500977,-146.591125,58.1,,,
627.3,378.1,2678.2,68.501564,-146.590851,57.8,,,
627.4,378.1,2679.0,68.502159,-146.590561,57.6,,,
627.5,378.2,2679.8,68.502754,-146.590286,57.3,,,
627.6,378.3,2680.6,68.503349,-146.590012,57.1,,,
627.7,378.3,2681.3,68.503937,-146.589722,56.8,,,
627.8,378.4,2682.1,68.504532,-146.589447,56.5,,,
627.9,378.5,2682.9,68.505127,-146.589172,56.3,,,
628.0,378.5,2683.7,68.505722,-146.588898,56.0,,,
628.1,378.6,2684.4,68.506317,-146.588608,55.8,,,
628.2,378.7,2685.1,68.506912,-146.588333,55.5,,,
628.3,378.7,2685.8,68.5075,-146.588043,55.2,,,
628.4,378.8,2686.5,68.508095,-146.587769,55.0,,,
628.5,378.9,2687.3,68.50869,-146.587494,54.7,,,
628.6,378.9,2688.0,68.509285,-146.587204,54.5,,,
628.7,379.0,2688.7,68.50988,-146.586929,54.2,,,
628.8,379.1,2689.4,68.510475,-146.586639,53.9,,,
628.9,379.1,2690.2,68.51107,-146.586365,53.7,,,
629.0,379.2,2690.9,68.511665,-146.58609,53.4,,,
