Time,Range,Vel,Lat_nominal,Lon_nominal,Alt_nominal
200.2,114.5,1332,66.153877,-147.289551,351.6
200.3,114.6,1331.2,66.154427,-147.289444,351.8
200.4,114.7,1330.4,66.154976,-147.289337,351.9
200.5,114.7,1329.6,66.155525,-147.28923,352
200.6,114.8,1328.9,66.156075,-147.289124,352.1
200.7,114.9,1328.1,66.156624,-147.289017,352.2
200.8,114.9,1327.3,66.157173,-147.28891,352.3
200.9,115,1326.6,66.157722,-147.288803,352.5
201,115,1325.8,66.158272,-147.288696,352.6
201.1,115.1,1325,66.158821,-147.288589,352.7
201.2,115.2,1324.3,66.15937,-147.288483,352.8
201.3,115.2,1323.5,66.15992,-147.288376,352.9
201.4,115.3,1322.7,66.160469,-147.288269,353
201.5,115.3,1321.9,66.161018,-147.288162,353.2
201.6,115.4,1321.2,66.161568,-147.288055,353.3
201.7,115.5,1320.4,66.162117,-147.287949,353.4
201.8,115.5,1319.6,66.162666,-147.287842,353.5
201.9,115.6,1318.9,66.163208,-147.287735,353.6
202,115.7,1318.1,66.163757,-147.287628,353.7
202.1,115.7,1317.3,66.164307,-147.287521,353.8
202.2,115.8,1316.6,66.164856,-147.287415,354
202.3,115.8,1315.8,66.165405,-147.287308,354.1
202.4,115.9,1315,66.165955,-147.287201,354.2
202.5,116,1314.3,66.166504,-147.287094,354.3
202.6,116,1313.5,66.167053,-147.286987,354.4
202.7,116.1,1312.7,66.167603,-147.28688,354.5
202.8,116.1,1312,66.168152,-147.286774,354.6
202.9,116.2,1311.2,66.168701,-147.286667,354.8
203,116.3,1310.4,66.169243,-147.28656,354.9
203.1,116.3,1309.7,66.169792,-147.286453,355
203.2,116.4,1308.9,66.170341,-147.286346,355.1
203.3,116.4,1308.1,66.170891,-147.28624,355.2
203.4,116.5,1307.4,66.17144,-147.286133,355.3
203.5,116.6,1306.6,66.171989,-147.286026,355.4
203.6,116.6,1305.8,66.172539,-147.285919,355.6
203.7,116.7,1305.1,66.173088,-147.285812,355.7
203.8,116.8,1304.3,66.173637,-147.285706,355.8
203.9,116.8,1303.5,66.174187,-147.285599,355.9
204,116.9,1302.8,66.174728,-147.285492,356
204.1,116.9,1302,66.175278,-147.285385,356.1
204.2,117,1301.3,66.175827,-147.285278,356.2
204.3,117.1,1300.5,66.176376,-147.285172,356.3
204.4,117.1,1299.7,66.176926,-147.285065,356.5
204.5,117.2,1299,66.177475,-147.284958,356.6
204.6,117.2,1298.2,66.178024,-147.284851,356.7
204.7,117.3,1297.4,66.178574,-147.284744,356.8
204.8,117.4,1296.7,66.179123,-147.284637,356.9
204.9,117.4,1295.9,66.179672,-147.284531,357
205,117.5,1295.1,66.180222,-147.284424,357.1
205.1,117.6,1294.4,66.180763,-147.284302,357.2
205.2,117.6,1293.6,66.181313,-147.284195,357.4
205.3,117.7,1292.9,66.181862,-147.284088,357.5
205.4,117.7,1292.1,66.182411,-147.283981,357.6
205.5,117.8,1291.3,66.182961,-147.283875,357.7
205.6,117.9,1290.6,66.18351,-147.283768,357.8
205.7,117.9,1289.8,66.184059,-147.283661,357.9
205.8,118,1289,66.184608,-147.283554,358
205.9,118,1288.3,66.185158,-147.283447,358.1
206,118.1,1287.5,66.185707,-147.28334,358.2
206.1,118.2,1286.8,66.186249,-147.283234,358.4
206.2,118.2,1286,66.186798,-147.283127,358.5
206.3,118.3,1285.2,66.187347,-147.28302,358.6
206.4,118.3,1284.5,66.187897,-147.282913,358.7
206.5,118.4,1283.7,66.188446,-147.282806,358.8
206.6,118.5,1283,66.188995,-147.2827,358.9
206.7,118.5,1282.2,66.189545,-147.282593,359
206.8,118.6,1281.4,66.190094,-147.282486,359.1
206.9,118.7,1280.7,66.190636,-147.282379,359.2
207,118.7,1279.9,66.191185,-147.282272,359.4
207.1,118.8,1279.2,66.191734,-147.282166,359.5
207.2,118.8,1278.4,66.192284,-147.282059,359.6
207.3,118.9,1277.6,66.192833,-147.281952,359.7
207.4,119,1276.9,66.193375,-147.281845,359.8
207.5,119,1276.1,66.193924,-147.281738,359.9
207.6,119.1,1275.4,66.194473,-147.281631,360
207.7,119.1,1274.6,66.195023,-147.281525,360.1
207.8,119.2,1273.8,66.195572,-147.281418,360.2
207.9,119.3,1273.1,66.196114,-147.281311,360.3
208,119.3,1272.3,66.196663,-147.281204,360.5
208.1,119.4,1271.6,66.197212,-147.281097,360.6
208.2,119.5,1270.8,66.197762,-147.280991,360.7
208.3,119.5,1270.1,66.198311,-147.280884,360.8
208.4,119.6,1269.3,66.19886,-147.280777,360.9
208.5,119.6,1268.5,66.199402,-147.28067,361
208.6,119.7,1267.8,66.199951,-147.280563,361.1
208.7,119.8,1267,66.2005,-147.280457,361.2
208.8,119.8,1266.3,66.20105,-147.28035,361.3
208.9,119.9,1265.5,66.201599,-147.280243,361.4
209,119.9,1264.8,66.202141,-147.280136,361.5
209.1,120,1264,66.20269,-147.280029,361.7
209.2,120.1,1263.3,66.203239,-147.279922,361.8
209.3,120.1,1262.5,66.203789,-147.279816,361.9
209.4,120.2,1261.7,66.204338,-147.279709,362
209.5,120.2,1261,66.20488,-147.279602,362.1
209.6,120.3,1260.2,66.205429,-147.279495,362.2
209.7,120.4,1259.5,66.205978,-147.279388,362.3
209.8,120.4,1258.7,66.206528,-147.279282,362.4
209.9,120.5,1258,66.207069,-147.279175,362.5
210,120.6,1257.2,66.207619,-147.279068,362.6
210.1,120.6,1256.5,66.208168,-147.278946,362.7
210.2,120.7,1255.7,66.20871,-147.278839,362.8
210.3,120.7,1255,66.209259,-147.278732,363
210.4,120.8,1254.2,66.209808,-147.278625,363.1
210.5,120.9,1253.4,66.210358,-147.278519,363.2
210.6,120.9,1252.7,66.210899,-147.278412,363.3
210.7,121,1251.9,66.211449,-147.278305,363.4
210.8,121,1251.2,66.211998,-147.278198,363.5
210.9,121.1,1250.4,66.21254,-147.278091,363.6
211,121.2,1249.7,66.213089,-147.277985,363.7
211.1,121.2,1248.9,66.213638,-147.277878,363.8
211.2,121.3,1248.2,66.21418,-147.277771,363.9
211.3,121.4,1247.4,66.214729,-147.277664,364
211.4,121.4,1246.7,66.215279,-147.277557,364.1
211.5,121.5,1245.9,66.215828,-147.277451,364.2
211.6,121.5,1245.2,66.21637,-147.277344,364.3
211.7,121.6,1244.4,66.216919,-147.277237,364.4
211.8,121.7,1243.7,66.217468,-147.27713,364.6
211.9,121.7,1242.9,66.21801,-147.277023,364.7
212,121.8,1242.2,66.218559,-147.276917,364.8
212.1,121.8,1241.4,66.219109,-147.276794,364.9
212.2,121.9,1240.7,66.219658,-147.276688,365
212.3,122,1239.9,66.2202,-147.276581,365.1
212.4,122,1239.2,66.220749,-147.276474,365.2
212.5,122.1,1238.4,66.221298,-147.276367,365.3
212.6,122.1,1237.7,66.22184,-147.27626,365.4
212.7,122.2,1236.9,66.222389,-147.276154,365.5
212.8,122.3,1236.2,66.222939,-147.276047,365.6
212.9,122.3,1235.4,66.22348,-147.27594,365.7
213,122.4,1234.7,66.22403,-147.275833,365.8
213.1,122.5,1233.9,66.224579,-147.275726,365.9
213.2,122.5,1233.2,66.225128,-147.27562,366
213.3,122.6,1232.4,66.22567,-147.275513,366.1
213.4,122.6,1231.7,66.226219,-147.275406,366.2
213.5,122.7,1230.9,66.226768,-147.275299,366.3
213.6,122.8,1230.2,66.22731,-147.275192,366.5
213.7,122.8,1229.4,66.227859,-147.275085,366.6
213.8,122.9,1228.7,66.228409,-147.274979,366.7
213.9,122.9,1227.9,66.228951,-147.274872,366.8
214,123,1227.2,66.2295,-147.274765,366.9
214.1,123.1,1226.5,66.230049,-147.274658,367
214.2,123.1,1225.7,66.230598,-147.274551,367.1
214.3,123.2,1225,66.23114,-147.274445,367.2
214.4,123.2,1224.2,66.231689,-147.274338,367.3
214.5,123.3,1223.5,66.232239,-147.274231,367.4
214.6,123.4,1222.7,66.23278,-147.274124,367.5
214.7,123.4,1222,66.23333,-147.274017,367.6
214.8,123.5,1221.2,66.233879,-147.273911,367.7
214.9,123.6,1220.5,66.234421,-147.273804,367.8
215,123.6,1219.7,66.23497,-147.273697,367.9
215.1,123.7,1219,66.235512,-147.273575,368
215.2,123.7,1218.3,66.236061,-147.273468,368.1
215.3,123.8,1217.5,66.23661,-147.273361,368.2
215.4,123.9,1216.8,66.237152,-147.273254,368.3
215.5,123.9,1216,66.237701,-147.273148,368.4
215.6,124,1215.3,66.238243,-147.273041,368.5
215.7,124,1214.5,66.238792,-147.272934,368.6
215.8,124.1,1213.8,66.239342,-147.272827,368.7
215.9,124.2,1213,66.239883,-147.27272,368.8
216,124.2,1212.3,66.240433,-147.272614,368.9
216.1,124.3,1211.6,66.240974,-147.272507,369
216.2,124.3,1210.8,66.241524,-147.2724,369.1
216.3,124.4,1210.1,66.242073,-147.272293,369.2
216.4,124.5,1209.3,66.242615,-147.272186,369.3
216.5,124.5,1208.6,66.243164,-147.272079,369.5
216.6,124.6,1207.9,66.243713,-147.271973,369.6
216.7,124.7,1207.1,66.244255,-147.271866,369.7
216.8,124.7,1206.4,66.244804,-147.271759,369.8
216.9,124.8,1205.6,66.245346,-147.271652,369.9
217,124.8,1204.9,66.245895,-147.271545,370
217.1,124.9,1204.1,66.246445,-147.271423,370.1
217.2,125,1203.4,66.246986,-147.271317,370.2
217.3,125,1202.7,66.247536,-147.27121,370.3
217.4,125.1,1201.9,66.248077,-147.271103,370.4
217.5,125.1,1201.2,66.248627,-147.270996,370.5
217.6,125.2,1200.4,66.249176,-147.270889,370.6
217.7,125.3,1199.7,66.249718,-147.270782,370.7
217.8,125.3,1199,66.250267,-147.270676,370.8
217.9,125.4,1198.2,66.250809,-147.270569,370.9
218,125.4,1197.5,66.251358,-147.270462,371
218.1,125.5,1196.8,66.251907,-147.27034,371.1
218.2,125.6,1196,66.252449,-147.270233,371.2
218.3,125.6,1195.3,66.252998,-147.270126,371.3
218.4,125.7,1194.5,66.25354,-147.27002,371.4
218.5,125.8,1193.8,66.254089,-147.269913,371.5
218.6,125.8,1193.1,66.254639,-147.269806,371.6
218.7,125.9,1192.3,66.25518,-147.269699,371.7
218.8,125.9,1191.6,66.25573,-147.269592,371.8
218.9,126,1190.9,66.256271,-147.269485,371.9
219,126.1,1190.1,66.256821,-147.269379,372
219.1,126.1,1189.4,66.257362,-147.269272,372.1
219.2,126.2,1188.6,66.257912,-147.269165,372.2
219.3,126.2,1187.9,66.258453,-147.269058,372.3
219.4,126.3,1187.2,66.259003,-147.268951,372.4
219.5,126.4,1186.4,66.259544,-147.268845,372.5
219.6,126.4,1185.7,66.260094,-147.268738,372.6
219.7,126.5,1185,66.260635,-147.268631,372.7
219.8,126.5,1184.2,66.261185,-147.268524,372.8
219.9,126.6,1183.5,66.261726,-147.268417,372.9
220,126.7,1182.8,66.262276,-147.268311,373
220.1,126.7,1182,66.262817,-147.268188,373.1
220.2,126.8,1181.3,66.263367,-147.268082,373.2
220.3,126.9,1180.6,66.263908,-147.267975,373.3
220.4,126.9,1179.8,66.264458,-147.267868,373.4
220.5,127,1179.1,66.264999,-147.267761,373.5
220.6,127,1178.4,66.265549,-147.267654,373.6
220.7,127.1,1177.6,66.26609,-147.267548,373.7
220.8,127.2,1176.9,66.26664,-147.267441,373.8
220.9,127.2,1176.2,66.267181,-147.267334,373.9
221,127.3,1175.4,66.267731,-147.267227,374
221.1,127.3,1174.7,66.268272,-147.267105,374.1
221.2,127.4,1174,66.268822,-147.266998,374.2
221.3,127.5,1173.2,66.269363,-147.266891,374.3
221.4,127.5,1172.5,66.269913,-147.266785,374.4
221.5,127.6,1171.8,66.270454,-147.266678,374.4
221.6,127.6,1171,66.271004,-147.266571,374.5
221.7,127.7,1170.3,66.271545,-147.266464,374.6
221.8,127.8,1169.6,66.272095,-147.266357,374.7
221.9,127.8,1168.8,66.272636,-147.266251,374.8
222,127.9,1168.1,66.273186,-147.266144,374.9
222.1,128,1167.4,66.273727,-147.266022,375
222.2,128,1166.7,66.274277,-147.265915,375.1
222.3,128.1,1165.9,66.274818,-147.265808,375.2
222.4,128.1,1165.2,66.275368,-147.265701,375.3
222.5,128.2,1164.5,66.275909,-147.265594,375.4
222.6,128.3,1163.7,66.276459,-147.265488,375.5
222.7,128.3,1163,66.277,-147.265381,375.6
222.8,128.4,1162.3,66.27755,-147.265274,375.7
222.9,128.4,1161.5,66.278091,-147.265167,375.8
223,128.5,1160.8,66.278633,-147.26506,375.9
223.1,128.6,1160.1,66.279182,-147.264938,376
223.2,128.6,1159.4,66.279724,-147.264832,376.1
223.3,128.7,1158.6,66.280273,-147.264725,376.2
223.4,128.7,1157.9,66.280815,-147.264618,376.3
223.5,128.8,1157.2,66.281357,-147.264511,376.4
223.6,128.9,1156.5,66.281906,-147.264404,376.5
223.7,128.9,1155.7,66.282448,-147.264297,376.6
223.8,129,1155,66.282997,-147.264191,376.7
223.9,129,1154.3,66.283539,-147.264084,376.8
224,129.1,1153.6,66.284088,-147.263962,376.9
224.1,129.2,1152.8,66.28463,-147.263855,377
224.2,129.2,1152.1,66.285179,-147.263748,377.1
224.3,129.3,1151.4,66.285721,-147.263641,377.2
224.4,129.4,1150.7,66.28627,-147.263535,377.2
224.5,129.4,1149.9,66.286812,-147.263428,377.3
224.6,129.5,1149.2,66.287361,-147.263321,377.4
224.7,129.5,1148.5,66.287903,-147.263214,377.5
224.8,129.6,1147.8,66.288452,-147.263107,377.6
224.9,129.7,1147,66.288994,-147.263,377.7
225,129.7,1146.3,66.289543,-147.262878,377.8
225.1,129.8,1145.6,66.290085,-147.262772,377.9
225.2,129.8,1144.9,66.290627,-147.262665,378
225.3,129.9,1144.1,66.291176,-147.262558,378.1
225.4,130,1143.4,66.291718,-147.262451,378.2
225.5,130,1142.7,66.292267,-147.262344,378.3
225.6,130.1,1142,66.292809,-147.262238,378.4
225.7,130.1,1141.2,66.29335,-147.262131,378.5
225.8,130.2,1140.5,66.2939,-147.262024,378.6
225.9,130.3,1139.8,66.294441,-147.261917,378.7
226,130.3,1139.1,66.294991,-147.261795,378.8
226.1,130.4,1138.4,66.295532,-147.261688,378.9
226.2,130.5,1137.6,66.296074,-147.261581,378.9
226.3,130.5,1136.9,66.296623,-147.261475,379
226.4,130.6,1136.2,66.297165,-147.261368,379.1
226.5,130.6,1135.5,66.297714,-147.261261,379.2
226.6,130.7,1134.8,66.298256,-147.261154,379.3
226.7,130.8,1134,66.298798,-147.261047,379.4
226.8,130.8,1133.3,66.299347,-147.260941,379.5
226.9,130.9,1132.6,66.299889,-147.260834,379.6
227,130.9,1131.9,66.30043,-147.260712,379.7
227.1,131,1131.2,66.30098,-147.260605,379.8
227.2,131.1,1130.4,66.301521,-147.260498,379.9
227.3,131.1,1129.7,66.302063,-147.260391,380
227.4,131.2,1129,66.302605,-147.260284,380.1
227.5,131.2,1128.3,66.303154,-147.260178,380.2
227.6,131.3,1127.6,66.303696,-147.260071,380.3
227.7,131.4,1126.9,66.304237,-147.259964,380.3
227.8,131.4,1126.1,66.304787,-147.259857,380.4
227.9,131.5,1125.4,66.305328,-147.25975,380.5
228,131.5,1124.7,66.305878,-147.259628,380.6
228.1,131.6,1124,66.306419,-147.259521,380.7
228.2,131.7,1123.3,66.306961,-147.259415,380.8
228.3,131.7,1122.6,66.30751,-147.259308,380.9
228.4,131.8,1121.8,66.308052,-147.259201,381
228.5,131.9,1121.1,66.308601,-147.259094,381.1
228.6,131.9,1120.4,66.309143,-147.258987,381.2
228.7,132,1119.7,66.309685,-147.258881,381.3
228.8,132,1119,66.310234,-147.258774,381.4
228.9,132.1,1118.3,66.310776,-147.258667,381.4
229,132.2,1117.5,66.311317,-147.258545,381.5
229.1,132.2,1116.8,66.311867,-147.258438,381.6
229.2,132.3,1116.1,66.312408,-147.258331,381.7
229.3,132.3,1115.4,66.31295,-147.258224,381.8
229.4,132.4,1114.7,66.313499,-147.258118,381.9
229.5,132.5,1114,66.314041,-147.258011,382
229.6,132.5,1113.3,66.314583,-147.257904,382.1
229.7,132.6,1112.6,66.315125,-147.257797,382.2
229.8,132.6,1111.8,66.315674,-147.25769,382.3
229.9,132.7,1111.1,66.316216,-147.257584,382.4
230,132.8,1110.4,66.316757,-147.257462,382.4
230.1,132.8,1109.7,66.317307,-147.257355,382.5
230.2,132.9,1109,66.317848,-147.257248,382.6
230.3,132.9,1108.3,66.31839,-147.257141,382.7
230.4,133,1107.6,66.318939,-147.257034,382.8
230.5,133.1,1106.9,66.319481,-147.256927,382.9
230.6,133.1,1106.1,66.320023,-147.256821,383
230.7,133.2,1105.4,66.320572,-147.256714,383.1
230.8,133.3,1104.7,66.321114,-147.256592,383.2
230.9,133.3,1104,66.321655,-147.256485,383.3
231,133.4,1103.3,66.322197,-147.256378,383.3
231.1,133.4,1102.6,66.322746,-147.256271,383.4
231.2,133.5,1101.9,66.323288,-147.256165,383.5
231.3,133.6,1101.2,66.32383,-147.256042,383.6
231.4,133.6,1100.5,66.324379,-147.255936,383.7
231.5,133.7,1099.8,66.324921,-147.255829,383.8
231.6,133.7,1099.1,66.325462,-147.255722,383.9
231.7,133.8,1098.4,66.326012,-147.255615,384
231.8,133.9,1097.6,66.326553,-147.255508,384.1
231.9,133.9,1096.9,66.327095,-147.255402,384.1
232,134,1096.2,66.327637,-147.25528,384.2
232.1,134,1095.5,66.328186,-147.255173,384.3
232.2,134.1,1094.8,66.328728,-147.255066,384.4
232.3,134.2,1094.1,66.329269,-147.254959,384.5
232.4,134.2,1093.4,66.329819,-147.254852,384.6
232.5,134.3,1092.7,66.33036,-147.254745,384.7
232.6,134.3,1092,66.330902,-147.254639,384.8
232.7,134.4,1091.3,66.331451,-147.254532,384.9
232.8,134.5,1090.6,66.331993,-147.25441,384.9
232.9,134.5,1089.9,66.332535,-147.254303,385
233,134.6,1089.2,66.333076,-147.254196,385.1
233.1,134.7,1088.5,66.333618,-147.254089,385.2
233.2,134.7,1087.8,66.334167,-147.253983,385.3
233.3,134.8,1087.1,66.334709,-147.25386,385.4
233.4,134.8,1086.4,66.335251,-147.253754,385.5
233.5,134.9,1085.7,66.335793,-147.253647,385.6
233.6,135,1085,66.336334,-147.25354,385.6
233.7,135,1084.3,66.336884,-147.253433,385.7
233.8,135.1,1083.6,66.337425,-147.253326,385.8
233.9,135.1,1082.9,66.337967,-147.25322,385.9
234,135.2,1082.1,66.338516,-147.253098,386
234.1,135.3,1081.4,66.339058,-147.252991,386.1
234.2,135.3,1080.7,66.3396,-147.252884,386.2
234.3,135.4,1080,66.340141,-147.252777,386.3
234.4,135.4,1079.3,66.340691,-147.25267,386.3
234.5,135.5,1078.6,66.341232,-147.252563,386.4
234.6,135.6,1077.9,66.341774,-147.252457,386.5
234.7,135.6,1077.2,66.342323,-147.25235,386.6
234.8,135.7,1076.5,66.342865,-147.252228,386.7
234.9,135.7,1075.8,66.343407,-147.252121,386.8
235,135.8,1075.1,66.343948,-147.252014,386.9
235.1,135.9,1074.4,66.34449,-147.251907,386.9
235.2,135.9,1073.7,66.345039,-147.251801,387
235.3,136,1073.1,66.345581,-147.251678,387.1
235.4,136,1072.4,66.346123,-147.251572,387.2
235.5,136.1,1071.7,66.346664,-147.251465,387.3
235.6,136.2,1071,66.347206,-147.251358,387.4
235.7,136.2,1070.3,66.347755,-147.251251,387.5
235.8,136.3,1069.6,66.348297,-147.251144,387.5
235.9,136.4,1068.9,66.348839,-147.251038,387.6
236,136.4,1068.2,66.34938,-147.250916,387.7
236.1,136.5,1067.5,66.349922,-147.250809,387.8
